"GEO_ID","county","tract","Description","Female_American Indian and Alaska Native","Female_Asian","Female_Black or African American","Female_Native Hawaiian and Other Pacific Islander","Female_Other","Female_Two or More","Female_White","Male_American Indian and Alaska Native","Male_Asian","Male_Black or African American","Male_Native Hawaiian and Other Pacific Islander","Male_Other","Male_Two or More","Male_White","sum_row"
"26003000200","Alger","000200","55 to 64 years ",32,0,0,0,0,4,227,6,0,0,0,0,9,287,565
"26003000200","Alger","000200","65 to 74 years ",5,0,0,0,0,0,149,8,0,0,0,0,2,214,378
"26003000200","Alger","000200","75 to 84 years ",0,0,0,0,0,2,130,3,0,0,0,0,0,74,209
"26003000200","Alger","000200","85 years and over ",0,0,0,0,0,0,22,0,0,0,0,0,0,51,73
"26003000200","Alger","000200","Under 5 years ",0,0,0,0,0,0,30,0,0,0,0,0,13,55,98
"26003000300","Alger","000300","10 to 14 years ",0,0,0,0,0,0,58,0,0,0,0,0,0,59,117
"26003000300","Alger","000300","15 to 17 years ",0,0,0,0,0,0,57,3,0,0,0,0,0,33,93
"26003000300","Alger","000300","18 and 19 years ",0,0,0,0,0,12,3,0,0,3,0,0,0,22,40
"26003000300","Alger","000300","20 to 24 years ",0,0,0,0,0,0,4,12,0,200,0,0,0,87,303
"26003000300","Alger","000300","25 to 29 years ",0,0,0,0,0,0,56,0,0,182,0,0,0,80,318
"26003000300","Alger","000300","30 to 34 years ",0,0,0,0,1,0,46,0,0,48,0,0,0,66,161
"26003000300","Alger","000300","35 to 44 years ",0,0,0,0,0,0,85,0,0,108,0,12,0,147,352
"26003000300","Alger","000300","45 to 54 years ",3,0,0,0,0,7,111,0,0,65,0,0,0,130,316
"26003000300","Alger","000300","5 to 9 years ",0,0,0,0,0,0,14,0,0,0,0,0,0,27,41
"26003000300","Alger","000300","55 to 64 years ",3,0,0,0,0,3,185,0,0,52,0,0,3,223,469
"26003000300","Alger","000300","65 to 74 years ",0,0,0,0,0,4,180,0,0,0,0,0,0,197,381
"26003000300","Alger","000300","75 to 84 years ",0,0,0,0,0,6,71,0,0,0,0,0,0,65,142
"26003000300","Alger","000300","85 years and over ",0,0,0,0,0,0,29,0,0,0,0,0,0,22,51
"26003000300","Alger","000300","Under 5 years ",0,0,0,0,0,0,49,0,0,0,0,0,0,32,81
"26003990000","Alger","990000","10 to 14 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","15 to 17 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","18 and 19 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","20 to 24 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","25 to 29 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","30 to 34 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","35 to 44 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","45 to 54 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","5 to 9 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","55 to 64 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","65 to 74 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","75 to 84 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","85 years and over ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26003990000","Alger","990000","Under 5 years ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26005030200","Allegan","030200","10 to 14 years ",0,0,0,0,0,0,110,0,11,0,0,0,0,92,213
"26005030200","Allegan","030200","15 to 17 years ",0,11,0,0,0,0,70,0,0,0,0,0,0,26,107
"26005030200","Allegan","030200","18 and 19 years ",0,0,0,0,0,0,40,0,0,0,0,0,0,18,58
"26005030200","Allegan","030200","20 to 24 years ",0,14,0,0,11,0,34,0,0,0,0,0,0,31,90
"26005030200","Allegan","030200","25 to 29 years ",0,0,0,0,0,0,43,0,0,0,0,0,0,42,85
"26005030200","Allegan","030200","30 to 34 years ",0,15,0,0,0,0,64,0,0,0,0,0,0,62,141
"26005030200","Allegan","030200","35 to 44 years ",0,0,0,0,0,0,142,0,0,0,0,11,0,116,269
"26005030200","Allegan","030200","45 to 54 years ",10,25,0,0,0,9,162,0,12,0,0,12,0,191,421
"26005030200","Allegan","030200","5 to 9 years ",0,0,0,0,0,0,31,15,0,0,0,0,0,119,165
"26005030200","Allegan","030200","55 to 64 years ",0,0,0,0,0,0,401,0,25,0,0,0,0,340,766
"26005030200","Allegan","030200","65 to 74 years ",0,0,0,0,8,0,233,0,0,14,0,0,0,248,503
"26005030200","Allegan","030200","75 to 84 years ",0,0,0,0,0,0,31,0,0,0,0,0,0,66,97
"26005030200","Allegan","030200","85 years and over ",0,0,0,0,0,0,16,0,0,0,0,0,0,16,32
"26005030200","Allegan","030200","Under 5 years ",0,0,0,0,0,0,74,0,0,0,0,0,0,140,214
"26005030300","Allegan","030300","10 to 14 years ",0,0,0,0,0,0,265,0,0,0,0,0,40,332,637
"26005030300","Allegan","030300","15 to 17 years ",0,0,0,0,0,0,136,0,0,0,0,0,0,168,304
"26005030300","Allegan","030300","18 and 19 years ",0,0,0,0,0,0,40,0,0,0,0,0,15,88,143
"26005030300","Allegan","030300","20 to 24 years ",0,0,0,0,0,0,77,0,0,0,0,0,14,218,309
"26005030300","Allegan","030300","25 to 29 years ",0,0,0,0,0,0,251,0,0,0,0,0,0,163,414
"26005030300","Allegan","030300","30 to 34 years ",0,0,0,0,0,0,279,0,0,0,0,0,0,317,596
"26005030300","Allegan","030300","35 to 44 years ",0,29,0,0,0,17,528,0,7,0,0,0,0,560,1141
"26005030300","Allegan","030300","45 to 54 years ",0,0,0,0,10,0,453,0,0,0,0,0,0,507,970
"26005030300","Allegan","030300","5 to 9 years ",0,0,0,0,0,0,212,0,0,0,0,0,0,485,697
